IBB,iShares Nasdaq Biotechnology Index Fund,291.16,7875878000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibb
IBCP,Independent Bank Corporation,20.85,444796219.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ibcp
IBKC,IBERIABANK Corporation,79.925,4073472976,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ibkc
IBKCO,IBERIABANK Corporation,27.59,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ibkco
IBKCP,IBERIABANK Corporation,27.5667,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ibkcp
IBKR,"Interactive Brokers Group, Inc.",34.85,14268719070,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ibkr
IBOC,International Bancshares Corporation,34,2245849770,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/iboc
IBTX,"Independent Bank Group, Inc",59.25,1645978272,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ibtx
IBUY,Amplify Online Retail ETF,33.54,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibuy
ICAD,icad inc.,4.62,75652176.6,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/icad
ICBK,"County Bancorp, Inc.",24.43,161705077.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/icbk
ICCC,ImmuCell Corporation,6.01,29138823.9,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/iccc
ICCH,"ICC Holdings, Inc.",17.1,53865000,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/icch
ICFI,"ICF International, Inc.",46.6,876066253,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/icfi
ICHR,Ichor Holdings,23.32,578486157.5,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ichr
ICLN,iShares S&P Global Clean Energy Index Fund,8.6984,85244320,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icln
ICLR,ICON plc,89.92,4835511214,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/iclr
ICON,"Iconix Brand Group, Inc.",6.21,354353175.6,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/icon
ICPT,"Intercept Pharmaceuticals, Inc.",117.53,2939328690,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/icpt
ICUI,"ICU Medical, Inc.",159.95,3166977850,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/icui
IDCC,"InterDigital, Inc.",82.2,2850852427,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/idcc
IDLB,PowerShares FTSE International Low Beta Equal Weight Portfolio,28.145,170277278.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/idlb
IDRA,"Idera Pharmaceuticals, Inc.",1.68,250569285.1,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/idra
IDSA,"Industrial Services of America, Inc.",1.3362,10789201.68,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/idsa
IDSY,"I.D. Systems, Inc.",6.2,87275335.4,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/idsy
IDTI,"Integrated Device Technology, Inc.",24.95,3318124203,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/idti
IDXG,"Interpace Diagnostics Group, Inc.",1.77,15555829.08,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/idxg
IDXX,"IDEXX Laboratories, Inc.",164.6,14505120035,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/idxx
IEP,Icahn Enterprises L.P.,49.15,7876219182,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/iep
IESC,"IES Holdings, Inc.",15.9,341395705.2,n/a,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/iesc
IEUS,iShares MSCI Europe Small-Cap ETF,52.97,108588500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ieus
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,37.592,41351200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifeu
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,28.74,517320000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifgl
IFMK,iFresh Inc.,13.06,186797611,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ifmk
IFON,InfoSonics Corp,0.4246,6109453.909,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/ifon
IFV,First Trust Dorsey Wright International Focus 5 ETF,19.73,642211539.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
IGF,iShares Global Infrastructure ETF,44.51,1620164000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/igf
IGLD,Internet Gold Golden Lines Ltd.,11.4,218916320.4,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/igld
IGOV,iShares S&P/Citigroup International Treasury Bond Fund,94.75,653775000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/igov
III,"Information Services Group, Inc.",3.74,161002676.6,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/iii
IIIN,"Insteel Industries, Inc.",31.3,595490700.6,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/iiin
IIJI,"Internet Initiative Japan, Inc.",9.54,17937432.36,1880234,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/iiji
IIN,IntriCon Corporation,7.85,53724057.65,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/iin
IIVI,II-VI Incorporated,32,2020120192,n/a,n/a,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/iivi
IKNX,Ikonics Corporation,7.8001,15748425.3,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/iknx
ILG,"ILG, Inc",27.25,3399933014,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/ilg
ILMN,"Illumina, Inc.",174.48,25474080000,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/ilmn
IMDZ,Immune Design Corp.,7.6,194341629.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imdz
IMED,PureFunds ETFx HealthTech ETF,28.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/imed
IMGN,"ImmunoGen, Inc.",5.09,454783300,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imgn
IMI,"Intermolecular, Inc.",0.87,43116939.87,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/imi
IMKTA,"Ingles Markets, Incorporated",37.95,768858499.2,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/imkta
IMMR,Immersion Corporation,8.44,246169260.6,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/immr
IMMU,"Immunomedics, Inc.",7.5,822031087.5,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/immu
IMMY,"Imprimis Pharmaceuticals, Inc.",3.5,70228952.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/immy
IMNP          ,Immune Pharmaceuticals Inc.,2.33,23363042.81,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/imnp
IMOS,ChipMOS TECHNOLOGIES INC.,20.15,406616038.4,20179456,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/imos
IMPV,"Imperva, Inc.",49.85,1668060361,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/impv
INAP,Internap Corporation,3.36,275930723,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/inap
INBK,First Internet Bancorp,26.6,172837809.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
INBKL,First Internet Bancorp,25.7,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbkl
INCR,"INC Research Holdings, Inc.",55.95,3027114492,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/incr
INCY,Incyte Corporation,138.1,28279345883,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/incy
INDB,Independent Bank Corp.,61.75,1681546607,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/indb
INDY,iShares S&P India Nifty 50 Index Fund,33.18,870975000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/indy
INFI,"Infinity Pharmaceuticals, Inc.",1.81,91302061.68,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/infi
INFN,Infinera Corporation,9.78,1433192819,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/infn
INFO,IHS Markit Ltd.,44.83,18240200467,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/info
INFR,Legg Mason Global Infrastructure ETF,28.47,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/infr
INGN,"Inogen, Inc",86.76,1785667771,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ingn
INNL,Innocoll Holdings,2.16,861022660.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/innl
INO,"Inovio Pharmaceuticals, Inc.",8.68,647762472.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ino
INOD,Innodata Inc.,1.65,42697799.1,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/inod
INOV,"Inovalon Holdings, Inc.",13.55,1978144432,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/inov
INPX,Inpixon ,1.92,4688150.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/inpx
INSE,"Inspired Entertainment, Inc.",11.1,248851665.9,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/inse
INSG,Inseego Corp.,1.09,61008851.07,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/insg
INSM,"Insmed, Inc.",17.35,1077263946,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/insm
INSY,"Insys Therapeutics, Inc.",13.42,967921807.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/insy
INTC,Intel Corporation,36.12,170089080000,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/intc
INTG,The Intergroup Corporation,28.5,67297876.5,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
INTL,INTL FCStone Inc.,34.615,646510447.2,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/intl
INTU,Intuit Inc.,137.83,35254891345,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/intu
INTX,"Intersections, Inc.",4.85,115788187.1,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/intx
INVA,"Innoviva, Inc.",12.23,1337410011,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/inva
INVE,"Identiv, Inc.",5.73,64260844.11,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/inve
INVT,"Inventergy Global, Inc.",0.1645,2149560.158,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/invt
INWK,"InnerWorkings, Inc.",10.79,583720074.3,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/inwk
IONS,"Ionis Pharmaceuticals, Inc.",46.55,5770596818,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ions
IOSP,Innospec Inc.,63.95,1543162166,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/iosp
IOTS,Adesto Technologies Corporation,5.225,82756883.55,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/iots
IPAR,"Inter Parfums, Inc.",34.3,1069072278,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ipar
IPAS,iPass Inc.,1.45,95387677.25,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ipas
IPCC,Infinity Property and Casualty Corporation,95.4,1054214933,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ipcc
IPCI,Intellipharmaceutics International Inc.,1.9252,58504950.93,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ipci
IPDN,"Professional Diversity Network, Inc.",8.41,33090120.56,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ipdn
IPGP,IPG Photonics Corporation,139.56,7491843871,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ipgp
IPHS,"Innophos Holdings, Inc.",42.97,836886599,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/iphs
IPKW,PowerShares International BuyBack Achievers Portfolio,32.14,123739000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ipkw
IPWR,Ideal Power Inc.,2.394,33508296.11,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ipwr
IPXL,"Impax Laboratories, Inc.",15.8,1164470523,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ipxl
IRBT,iRobot Corporation,94.35,2586801592,n/a,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/irbt
IRCP,IRSA Propiedades Comerciales S.A.,44.7778,83143374.26,1856799,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/ircp
IRDM,Iridium Communications Inc,10.05,978785821.2,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdm
IRDMB,Iridium Communications Inc,354,177000000,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdmb
IRIX,IRIDEX Corporation,9.03,104251178.4,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/irix
IRMD,iRadimed Corporation,8.3,89224128.5,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/irmd
IROQ,"IF Bancorp, Inc.",19.7499,77822663.96,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/iroq
IRTC,"iRhythm Technologies, Inc.",35.05,779103632.5,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/irtc
IRWD,"Ironwood Pharmaceuticals, Inc.",18.9,2808849261,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/irwd
ISBC,"Investors Bancorp, Inc.",13.19,4093699195,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/isbc
ISCA,International Speedway Corporation,35.65,1604193744,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/isca
ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,80.88,72792000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ishg
ISIG,"Insignia Systems, Inc.",1,11660817,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/isig
ISM,Navient Corporation,25.11,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism
ISNS,"Image Sensing Systems, Inc.",3.4,17502914.4,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/isns
ISRG,"Intuitive Surgical, Inc.",899.87,33151897401,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/isrg
ISRL,"Isramco, Inc.",112,304381392,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl
ISSC,"Innovative Solutions and Support, Inc.",3.9,65454203.1,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/issc
ISTR,Investar Holding Corporation,21.9999,193634957.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/istr
ITCI,Intra-Cellular Therapies Inc.,10.26,445494104.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/itci
ITEK,Inotek Pharmaceuticals Corporation,1.8,48575372.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/itek
ITEQ,BlueStar TA-BIGITech Israel Technology ETF,29.94,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iteq
ITI,"Iteris, Inc.",6.16,198595073.6,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti
ITIC,Investors Title Company,186.89,352490986.3,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/itic
ITRI,"Itron, Inc.",67.1,2593318846,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri
ITRN,Ituran Location and Control Ltd.,31.2,732433447.2,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn
ITUS,ITUS Corporation,0.8899,12612226.11,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/itus
IVAC,"Intevac, Inc.",13.05,279684572.4,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ivac
IVENC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivenc
IVFGC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfgc
IVFVC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfvc
IVTY,"Invuity, Inc.",7.8,132401770.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ivty
IXUS,iShares Core MSCI Total International Stock ETF,57.87,6047415000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ixus
IXYS,IXYS Corporation,14.9,471009711,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys
IZEA,IZEA Inc.,2.6,14766554.4,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea
JACK,Jack In The Box Inc.,104.77,3082063932,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack
JAGX,"Jaguar Animal Health, Inc.",0.6906,9972683.885,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx
JAKK,"JAKKS Pacific, Inc.",4.3,115562629,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk
JASN,"Jason Industries, Inc.",1.3464,34896063.87,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn
JASNW,"Jason Industries, Inc.",0.046,0,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw
JASO,"JA Solar Holdings, Co., Ltd.",6.95,279989103.9,40286202,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso
JAZZ,Jazz Pharmaceuticals plc,150.1,9010325282,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz
JBHT,"J.B. Hunt Transport Services, Inc.",84.55,9299078376,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht
JBLU,JetBlue Airways Corporation,22.37,7464278387,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu
JBSS,"John B. Sanfilippo & Son, Inc.",63.97,721656253,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss
JCOM,"j2 Global, Inc.",83.75,4036156296,n/a,n/a,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom
JCS,"Communications Systems, Inc.",4.4098,39436850.22,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs
JCTCF,Jewett-Cameron Trading Company,11.5,26292381,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf
JD,"JD.com, Inc.",40.44,37090299033,917168621,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd
JIVE,"Jive Software, Inc.",5.25,418755629.3,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jive
JJSF,J & J Snack Foods Corp.,132.76,2485033144,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf
JKHY,"Jack Henry & Associates, Inc.",103.25,8017527081,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy
JKI,iShares Morningstar Mid-Cap ETF,146.7788,381624880,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jki
JMBA,"Jamba, Inc.",7.37,112980721.8,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
JMU,JMU Limited,1.75,20601122.5,11772070,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu
JNCE,"Jounce Therapeutics, Inc.",22.68,729632836.8,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/jnce
JNP,"Juniper Pharmaceuticals, Inc.",4.15,45001570.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp
JOBS,"51job, Inc.",43.49,1165243705,26793371,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/jobs
JOUT,Johnson Outdoors Inc.,43.89,438671113.7,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
JRJC,China Finance Online Co. Limited,2.11,44773358.11,21219601,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jrjc
JRVR,"James River Group Holdings, Ltd.",41.73,1224538766,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr
JSM,Navient Corporation,24.06,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm
JSMD,Janus Small/Mid Cap Growth Alpha ETF,33.5935,11824912,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsmd
JSML,Janus Small Cap Growth Alpha ETF,32.54,6573080,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsml
JSYN,Jensyn Acquistion Corp.,10.28,53142460,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsyn
JSYNR,Jensyn Acquistion Corp.,0.31,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,10.759,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.23,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsynw
JTPY,JetPay Corporation,2,31177968,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy
JUNO,"Juno Therapeutics, Inc.",25.33,2687547702,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno
JVA,"Coffee Holding Co., Inc.",4.85,28437014.7,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/jva
JXSB,Jacksonville Bancorp Inc.,30,54192690,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb
JYNT,The Joint Corp.,4.03,52722599.93,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt
KAAC,Kayne Anderson Acquisition Corp.,9.74,459388463.6,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/kaac
KAACU,Kayne Anderson Acquisition Corp.,10,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/kaacu
KAACW,Kayne Anderson Acquisition Corp.,0.85,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/kaacw
KALU,Kaiser Aluminum Corporation,82.7,1420133911,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu
KALV,"KalVista Pharmaceuticals, Inc.",6.98,67797033.16,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kalv
KANG,"iKang Healthcare Group, Inc.",15.07,697484689.4,46282992,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/kang
KBAL,"Kimball International, Inc.",17.12,637650390.1,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal
KBSF,KBS Fashion Group Limited,4.01,7105784.16,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf
KBWB,PowerShares KBW Bank Portfolio,47.07,764887500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kbwb
KBWD,PowerShares KBW High Dividend Yield Financial Portfolio,23.7,290325000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kbwd
KBWP,PowerShares KBW Property & Casualty Insurance Portfolio,56.511,101719800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kbwp
KBWR,PowerShares KBW Regional Banking Portfolio,52.02,158661000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kbwr
KBWY,PowerShares KBW Premium Yield Equity REIT Portfolio,36.82,305606000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kbwy
KCAP,"KCAP Financial, Inc.",3.5,130289824,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kcap
KE,"Kimball Electronics, Inc.",16.7,453023338.2,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke
KELYA,"Kelly Services, Inc.",23.63,904738894.5,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",23.75,909333421.3,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb
KEQU,Kewaunee Scientific Corporation,22.8,61832528.4,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ
KERX,"Keryx Biopharmaceuticals, Inc.",6.48,702864520.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx
KEYW,The KEYW Holding Corporation,9.19,454972592.5,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
KFFB,Kentucky First Federal Bancorp,9.3791,79201950.64,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb
KFRC,"Kforce, Inc.",18.65,499470126,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc
KGJI,Kingold Jewelry Inc.,1.75,115533017.3,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji
